종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"033340","좋은사람들","2110","0","0.00","29","72.76",,,"581","3.63","0","0.00"
"036930","주성엔지니어링","30400","150","0.50","716","42.46","2194","13.86","10890","2.79","50","0.16"
"109070","주성코퍼레이션","4100","0","0.00",,,,,"422","9.72","0","0.00"
"044380","주연테크","391","9","2.36",,,,,"651","0.60","0","0.00"
"072020","중앙백신","10700","60","0.56","621","17.23",,,"10333","1.04","150","1.40"
"000440","중앙에너비스","19080","-240","-1.24",,,,,"12862","1.48","320","1.68"
"051980","중앙첨단소재","11890","-440","-3.57",,,,,"811","14.66","0","0.00"
"228760","지노믹트리","20900","-400","-1.88",,,,,"5278","3.96","0","0.00"
"314130","지놈앤컴퍼니","10150","440","4.53",,,,,"3862","2.63","0","0.00"
"013890","지누스","14760","370","2.57","263","56.12","147","100.42","31019","0.48","90","0.61"
"389030","지니너스","1657","9","0.55",,,,,"1036","1.60","0","0.00"
"043610","지니뮤직","2745","-30","-1.08","238","11.53",,,"3088","0.89","0","0.00"
"263860","지니언스","9220","340","3.83","715","12.90","977","9.44","5855","1.57","200","2.17"
"303030","지니틱스","1659","-1","-0.06",,,,,"453","3.66","0","0.00"
"036180","지더블유바이텍","496","-20","-3.88",,,,,"422","1.18","0","0.00"
"208350","지란지교시큐리티","3320","205","6.58","1356","2.45",,,"6260","0.53","0","0.00"
"144510","지씨셀","33250","-200","-0.60",,,,,"35548","0.94","100","0.30"
"358570","지아이이노베이션","11970","-150","-1.24",,,,,"1625","7.37","0","0.00"
"382480","지아이텍","2445","-60","-2.40","152","16.09",,,"2006","1.22","36","1.47"
"382800","지앤비에스 에코","4100","-30","-0.73","588","6.97",,,"3047","1.35","0","0.00"
"051160","지어소프트","10020","30","0.30","683","14.67","1522","6.58","8692","1.15","0","0.00"
"053050","지에스이","3315","-100","-2.93","186","17.82",,,"3088","1.07","40","1.21"
"119850","지엔씨에너지","6080","-10","-0.16","739","8.23",,,"8114","0.75","70","1.15"
"065060","지엔코","391","-3","-0.76",,,,,"449","0.87","0","0.00"
"204840","지엘팜텍","1175","7","0.60",,,,,"197","5.96","0","0.00"
"013870","지엠비코리아","4200","10","0.24","604","6.95",,,"13635","0.31","150","3.57"
"071320","지역난방공사","47200","-250","-0.53","16508","2.86","17282","2.73","180371","0.26","0","0.00"
"270520","지오릿에너지","1660","-37","-2.18",,,,,"447","3.71","0","0.00"
"311320","지오엘리먼트","9880","30","0.30","177","55.82","778","12.71","3995","2.47","0","0.00"
"388050","지투파워","8010","-30","-0.37","37","216.49",,,"1735","4.62","0","0.00"
"088790","진도","1922","-1","-0.05","353","5.44",,,"8626","0.22","50","2.60"
"018120","진로발효","16190","-120","-0.74","923","17.54",,,"11554","1.40","650","4.01"
"109820","진매트릭스","2360","40","1.72",,,,,"1159","2.04","0","0.00"
"086060","진바이오텍","3925","5","0.13","301","13.04",,,"5610","0.70","0","0.00"
"036890","진성티이씨","9610","-370","-3.71","1422","6.76",,,"11615","0.83","200","2.08"
"363250","진시스템","10060","60","0.60",,,,,"3931","2.56","0","0.00"
"003780","진양산업","6620","-80","-1.19","654","10.12",,,"4385","1.51","250","3.78"
"007370","진양제약","5740","200","3.61","1175","4.89",,,"8301","0.69","150","2.61"
"010640","진양폴리","6640","-60","-0.90","366","18.14",,,"3222","2.06","250","3.77"
"100250","진양홀딩스","3195","10","0.31","675","4.73",,,"6703","0.48","200","6.26"
"051630","진양화학","3610","0","0.00",,,,,"2061","1.75","0","0.00"
"272450","진에어","10910","10","0.09","2494","4.37","2711","4.02","2775","3.93","0","0.00"
"285800","진영","3140","20","0.64",,,,,"2352","1.34","0","0.00"
"011000","진원생명과학","2205","55","2.56",,,,,"1425","1.55","0","0.00"
"002780","진흥기업","922","0","0.00","311","2.96",,,"1828","0.50","0","0.00"
"002787","진흥기업2우B","12460","20","0.16",,,,,,,"0","0.00"
"002785","진흥기업우B","4225","-25","-0.59",,,,,,,"0","0.00"
"085660","차바이오텍","16040","150","0.94",,,,,"4996","3.21","0","0.00"
"261780","차백신연구소","4600","60","1.32",,,,,"1325","3.47","0","0.00"
"009310","참엔지니어링","461","0","0.00",,,,,"773","0.60","0","0.00"
"094850","참좋은여행","5800","-240","-3.97","542","10.70",,,"6319","0.92","0","0.00"
"004650","창해에탄올","9400","-40","-0.42",,,,,"16428","0.57","600","6.38"
"278280","천보","62500","-1500","-2.34",,,,,"29866","2.09","0","0.00"
"000650","천일고속","48300","-100","-0.21",,,,,"13355","3.62","0","0.00"
"362320","청담글로벌","8770","10","0.11",,,,,"3083","2.84","0","0.00"
"012600","청호ICT","2490","0","0.00",,,,,"964","2.58","0","0.00"
"066360","체리부로","1015","1","0.10","291","3.49",,,"1742","0.58","0","0.00"
"033250","체시스","1310","-80","-5.76","103","12.72",,,"1039","1.26","0","0.00"
"047820","초록뱀미디어","5400","0","0.00",,,,,"10925","0.49","0","0.00"
"094360","칩스앤미디어","20200","230","1.15",,,"583","34.66","3384","5.97","0","0.00"
"016920","카스","1307","0","0.00","71","18.41",,,"2627","0.50","10","0.77"
"284620","카이노스메드","4190","-195","-4.45",,,,,"421","9.95","0","0.00"
"035720","카카오","39550","700","1.80",,,"990","39.94","22281","1.78","61","0.15"
"293490","카카오게임즈","17940","-10","-0.06",,,"860","20.86","17124","1.05","0","0.00"
"323410","카카오뱅크","20400","100","0.49","745","27.38","1129","18.06","12843","1.59","150","0.74"
"377300","카카오페이","24900","100","0.40","19","1310.53","109","228.86","13981","1.78","0","0.00"
"140430","카티스","4505","-245","-5.16",,,,,,,"0","0.00"
"042000","카페24","33950","2200","6.93","430","78.95","795","42.71","7552","4.50","0","0.00"
"006380","카프로","3660","0","0.00",,,,,,,"0","0.00"
"313760","캐리","3935","-75","-1.87",,,,,"2267","1.74","0","0.00"
"317530","캐리소프트","3130","-105","-3.25",,,,,"834","3.75","0","0.00"
"071850","캐스텍코리아","1425","36","2.59",,,,,"4091","0.35","0","0.00"
"050110","캠시스","1245","-14","-1.11",,,,,"1097","1.13","0","0.00"
"452300","캡스톤파트너스","3345","25","0.75",,,,,"2217","1.51","42","1.26"
"119860","커넥트웨이브","18000","0","0.00","42","428.57",,,"14407","1.25","0","0.00"
"451760","컨텍","12530","820","7.00",,,"80","156.63","7517","1.67","0","0.00"
"078340","컴투스","38100","850","2.28","3435","11.09","2729","13.96","97651","0.39","2600","6.82"
"063080","컴투스홀딩스","28050","50","0.18",,,,,"43878","0.64","0","0.00"
"307930","컴퍼니케이","5550","-50","-0.89",,,,,"4615","1.20","0","0.00"
"079190","케스피온","578","-4","-0.69","75","7.71",,,"601","0.96","0","0.00"
"263700","케어랩스","3790","-10","-0.26",,,,,"3533","1.07","0","0.00"
"214370","케어젠","24000","150","0.63","813","29.52",,,"4626","5.19","640","2.67"
"221980","케이디켐","13000","60","0.46","1391","9.35",,,"26053","0.50","500","3.85"
"038530","케이바이오","286","8","2.88",,,,,"548","0.52","0","0.00"
"001620","케이비아이동국실업","615","-1","-0.16","71","8.66",,,"1726","0.36","0","0.00"
"424140","케이비제21호스팩","2125","-15","-0.70",,,,,,,"0","0.00"
"192250","케이사인","1051","-15","-1.41","66","15.92",,,"1272","0.83","15","1.43"
"029460","케이씨","19380","300","1.57","3907","4.96",,,"63264","0.31","260","1.34"
"115500","케이씨에스","6110","-160","-2.55","231","26.45",,,"1619","3.77","180","2.95"
"281820","케이씨텍","41200","800","1.98","1562","26.38","2704","15.24","22307","1.85","180","0.44"
"089150","케이씨티","2465","-5","-0.20","67","36.79",,,"1989","1.24","60","2.43"
"025880","케이씨피드","2560","10","0.39","420","6.10",,,"4159","0.62","75","2.93"
"093320","케이아이엔엑스","79000","-900","-1.13","5104","15.48","3774","20.93","34638","2.28","600","0.76"
"093640","케이알엠","5380","-360","-6.27",,,,,"3412","1.58","0","0.00"
"073010","케이에스피","4375","-80","-1.80","349","12.54",,,"1264","3.46","10","0.23"
"105330","케이엔더블유","6020","110","1.86","154","39.09",,,"7883","0.76","0","0.00"
"053080","케이엔솔","16500","-210","-1.26","871","18.94",,,"13032","1.27","300","1.82"
"199430","케이엔알시스템","9650","-40","-0.41",,,,,"921","10.48","0","0.00"
"432470","케이엔에스","19810","-1490","-7.00","502","39.46",,,"5674","3.49","0","0.00"
"272110","케이엔제이","18310","10","0.05","1354","13.52","2446","7.49","8182","2.24","0","0.00"
"039420","케이엘넷","2580","10","0.39","345","7.48",,,"2502","1.03","80","3.10"
"083550","케이엠","3685","-55","-1.47",,,,,"11117","0.33","30","0.81"
"032500","케이엠더블유","12000","50","0.42",,,"987","12.16","4391","2.73","0","0.00"
"225430","케이엠제약","760","12","1.60",,,,,"1272","0.60","0","0.00"
"102370","케이옥션","4095","530","14.87",,,,,"4566","0.90","0","0.00"
"068100","케이웨더","4340","225","5.47",,,"123","35.24","950","4.57","0","0.00"
"381970","케이카","12550","-200","-1.57","590","21.27","1052","11.93","4876","2.57","760","6.06"
"036030","케이티알파","4405","-55","-1.23","332","13.27",,,"4984","0.88","0","0.00"
"064820","케이프","5570","-110","-1.94","835","6.67","993","5.61","7390","0.75","300","5.39"
"256940","케이피에스","6140","0","0.00","210","29.24",,,"3053","2.01","0","0.00"
"024880","케이피에프","5540","-30","-0.54","1066","5.20","1405","3.94","10850","0.51","150","2.71"
"042040","케이피엠테크","317","2","0.63","29","10.93",,,"618","0.51","0","0.00"
"054410","케이피티유","4315","0","0.00","544","7.93",,,"8259","0.52","0","0.00"
"258610","케일럼","1711","-9","-0.52",,,,,"697","2.45","0","0.00"
"274090","켄코아에어로스페이스","11340","-50","-0.44",,,,,"4569","2.48","0","0.00"
"089010","켐트로닉스","24300","250","1.04",,,"1967","12.35","10781","2.25","100","0.41"
"220260","켐트로스","5660","-80","-1.39","106","53.40",,,"2323","2.44","0","0.00"
"052400","코나아이","15590","30","0.19","2206","7.07",,,"13072","1.19","500","3.21"
"402030","코난테크놀로지","17150","-160","-0.92",,,,,"2751","6.23","0","0.00"
"391710","코닉오토메이션","2505","70","2.87","56","44.73",,,"631","3.97","0","0.00"
"046070","코다코","257","0","0.00",,,,,,,"0","0.00"
"047770","코데즈컴바인","1295","-3","-0.23","98","13.21",,,"1683","0.77","0","0.00"
"080530","코디","1971","-11","-0.55",,,,,"810","2.43","0","0.00"
"104540","코렌텍","7600","-90","-1.17","321","23.68",,,"5514","1.38","0","0.00"
"027050","코리아나","2810","10","0.36","58","48.45",,,"2825","0.99","0","0.00"
"007815","코리아써우","6790","10","0.15",,,,,,,"0","0.00"
"007810","코리아써키트","13710","20","0.15",,,"1960","7.00","15784","0.87","0","0.00"
"00781K","코리아써키트2우B","6940","30","0.43",,,,,,,"0","0.00"
"190650","코리아에셋투자증권","6000","120","2.04",,,,,"13824","0.43","200","3.33"
"123410","코리아에프티","5300","-230","-4.16","1097","4.83","1144","4.63","6188","0.86","120","2.26"
"003690","코리안리","8100","-120","-1.46","1655","4.89","1918","4.22","22088","0.37","540","6.67"
"036690","코맥스","2885","0","0.00",,,,,"2490","1.16","0","0.00"
"049430","코메론","9470","-230","-2.37","1705","5.55",,,"23064","0.41","250","2.64"
"183300","코미코","74300","-600","-0.80","3096","24.00","6474","11.48","20223","3.67","400","0.54"
"041960","코미팜","4165","45","1.09",,,,,"803","5.19","0","0.00"
"089890","코세스","13100","170","1.31","420","31.19",,,"4006","3.27","0","0.00"
"360350","코셈","10140","280","2.84","337","30.09",,,"2530","4.01","0","0.00"
"082660","코스나인","443","-12","-2.64",,,,,"400","1.11","0","0.00"
"192820","코스맥스","156500","4500","2.96","5036","31.08","11836","13.22","31952","4.90","500","0.32"
"044820","코스맥스비티아이","9150","-10","-0.11","948","9.65",,,"24263","0.38","350","3.83"
"222040","코스맥스엔비티","3680","-30","-0.81",,,"319","11.53","1761","2.09","0","0.00"
"241710","코스메카코리아","88800","3600","4.23","2090","42.49","4023","22.07","15874","5.59","0","0.00"
"005070","코스모신소재","132100","2400","1.85","861","153.43","2161","61.12","14732","8.97","0","0.00"
"005420","코스모화학","21950","-100","-0.45",,,,,"7677","2.86","0","0.00"
"355150","코스텍시스","12160","260","2.18",,,"975","12.47","3440","3.53","0","0.00"
"071950","코아스","1030","10","0.98",,,,,"329","3.13","0","0.00"
"166480","코아스템켐온","11660","-40","-0.34",,,,,"916","12.73","0","0.00"
"045970","코아시아","9040","-310","-3.32",,,,,"4024","2.25","0","0.00"
"196450","코아시아씨엠","1443","-41","-2.76",,,,,"1452","0.99","0","0.00"
"384470","코어라인소프트","10340","-350","-3.27",,,,,"946","10.93","0","0.00"
"029960","코엔텍","7160","0","0.00","715","10.01",,,"3718","1.93","500","6.98"
"002020","코오롱","15920","40","0.25","621","25.64",,,"78295","0.20","550","3.45"
"138490","코오롱ENP","7000","0","0.00","863","8.11","903","7.75","7412","0.94","160","2.29"
"003070","코오롱글로벌","10450","-730","-6.53","13","803.85","537","19.48","28530","0.37","400","3.83"
"003075","코오롱글로벌우","16810","-1180","-6.56",,,,,,,"450","2.68"
"450140","코오롱모빌리티그룹","2805","5","0.18","196","14.31",,,"2993","0.94","40","1.43"
"45014K","코오롱모빌리티그룹우","5050","-150","-2.88",,,,,,,"45","0.89"
"102940","코오롱생명과학","23050","450","1.99",,,,,"12063","1.91","0","0.00"
"002025","코오롱우","13280","-20","-0.15",,,,,,,"600","4.52"
"120110","코오롱인더","37000","-450","-1.20","1282","28.86","5988","6.18","92518","0.40","1300","3.51"
"120115","코오롱인더우","22300","0","0.00",,,,,,,"1350","6.05"
"021240","코웨이","62700","0","0.00","6495","9.65","7838","8.00","36380","1.72","1350","2.15"
"033290","코웰패션","2615","25","0.97","502","5.21",,,"6257","0.42","160","6.12"
"056360","코위버","4800","-110","-2.24","85","56.47",,,"14116","0.34","30","0.63"
"282880","코윈테크","16960","340","2.05","1142","14.85","1490","11.38","15052","1.13","250","1.47"
"121850","코이즈","1087","-16","-1.45",,,,,"494","2.20","0","0.00"
"448710","코츠테크놀로지","25900","750","2.98","1906","13.59",,,"8403","3.08","0","0.00"
"126730","코칩","13200","470","3.69","719","18.36",,,"3436","3.84","0","0.00"
"015710","코콤","3900","35","0.91","183","21.31",,,"7417","0.53","70","1.79"
"052330","코텍","7350","220","3.09","566","12.99",,,"23190","0.32","200","2.72"
"322780","코퍼스코리아","1229","10","0.82","90","13.66",,,"1540","0.80","10","0.81"
"036420","콘텐트리중앙","9590","50","0.52",,,,,"2580","3.72","0","0.00"
"200130","콜마비앤에이치","16990","200","1.19","674","25.21","1175","14.46","13693","1.24","308","1.81"
"024720","콜마홀딩스","9100","160","1.79",,,,,"16436","0.55","180","1.98"
"031820","콤텍시스템","623","-3","-0.48","33","18.88",,,"1300","0.48","0","0.00"
"294570","쿠콘","14560","110","0.76","703","20.71","1162","12.53","12713","1.15","100","0.69"
"192400","쿠쿠홀딩스","22550","500","2.27","4187","5.39",,,"34678","0.65","1100","4.88"
"284740","쿠쿠홈시스","22850","750","3.39","4994","4.58",,,"35985","0.63","800","3.50"
"317690","퀀타매트릭스","5130","325","6.76",,,,,"1096","4.68","0","0.00"
"078940","퀀타피아","2855","0","0.00",,,,,"513","5.57","0","0.00"
"227100","퀀텀온","1239","-71","-5.42",,,,,"1063","1.17","0","0.00"
"432720","퀄리타스반도체","16370","-430","-2.56",,,,,"2430","6.74","0","0.00"
"365270","큐라클","6110","20","0.33",,,,,"3021","2.02","0","0.00"
"348080","큐라티스","1412","-18","-1.26",,,,,"916","1.54","0","0.00"
"060280","큐렉소","10130","280","2.84",,,"117","86.85","2452","4.13","0","0.00"
"372320","큐로셀","31000","150","0.49",,,,,"4341","7.14","0","0.00"
"051780","큐로홀딩스","318","3","0.95",,,,,"262","1.21","0","0.00"
"115180","큐리언트","4120","30","0.73",,,,,"1656","2.49","0","0.00"
"445680","큐리옥스바이오시스템즈","45900","-150","-0.33",,,,,"6591","6.96","0","0.00"
"182360","큐브엔터","14150","-140","-0.98","801","17.67",,,"5747","2.46","0","0.00"
"405100","큐알티","16200","-500","-2.99","219","73.97",,,"8347","1.94","480","2.96"
"066310","큐에스아이","8100","-150","-1.82","294","27.55",,,"9040","0.90","100","1.23"
"016600","큐캐피탈","318","-1","-0.31","41","7.76",,,"776","0.41","0","0.00"
"355390","크라우드웍스","16490","-60","-0.36",,,,,"3535","4.66","0","0.00"
"264900","크라운제과","9510","70","0.74","1834","5.19",,,"16015","0.59","250","2.63"
"26490K","크라운제과우","10430","50","0.48",,,,,,,"252","2.42"
"005740","크라운해태홀딩스","6310","-30","-0.47","1391","4.54",,,"21080","0.30","100","1.58"
"005745","크라운해태홀딩스우","9770","-20","-0.20",,,,,,,"105","1.07"
"259960","크래프톤","287000","-5000","-1.71","12812","22.40","17685","16.23","120194","2.39","0","0.00"
"096240","크레버스","16590","-60","-0.36","1805","9.19",,,"5272","3.15","2000","12.06"
"040350","크레오에스지","789","-23","-2.83",,,,,"252","3.13","0","0.00"
"110790","크리스에프앤씨","7820","10","0.13","1137","6.88",,,"17785","0.44","300","3.84"
"045520","크린앤사이언스","5760","0","0.00","148","38.92",,,"4551","1.27","0","0.00"
"036170","클라우드에어","818","-5","-0.61","136","6.01",,,"1969","0.42","0","0.00"
"214150","클래시스","49650","600","1.22","1155","42.99","1808","27.46","4430","11.21","200","0.40"
"352770","클리노믹스","1416","81","6.07",,,,,"1187","1.19","0","0.00"
"237880","클리오","38350","450","1.19","1560","24.58","2390","16.04","12209","3.14","400","1.04"
"139670","키네마스터","3655","-55","-1.48","189","19.34",,,"1180","3.10","0","0.00"
"020120","키다리스튜디오","3805","-80","-2.06",,,,,"5626","0.68","0","0.00"
"413600","키움제6호스팩","2240","0","0.00",,,,,,,"0","0.00"
"433530","키움제7호스팩","2460","0","0.00",,,,,,,"0","0.00"
"446840","키움제8호스팩","2250","40","1.81",,,,,,,"0","0.00"
"039490","키움증권","130900","-1000","-0.76","15563","8.41","28226","4.64","178201","0.73","3000","2.29"
"054780","키이스트","5320","-70","-1.30",,,,,"2999","1.77","0","0.00"
"219130","타이거일렉","21050","150","0.72",,,,,"8362","2.52","0","0.00"
"360070","탑머티리얼","42100","1150","2.81","2197","19.16",,,"19491","2.16","400","0.95"
"065130","탑엔지니어링","4980","-20","-0.40","906","5.50",,,"12128","0.41","0","0.00"
"134580","탑코미디어","2715","-35","-1.27",,,"133","20.44","1720","1.58","0","0.00"
"014580","태경비케이","4955","-40","-0.80","871","5.69",,,"7151","0.69","130","2.62"
"015890","태경산업","5290","-20","-0.38","790","6.70",,,"10337","0.51","270","5.10"
"006890","태경케미컬","12990","170","1.33","1537","8.45","1759","7.38","14288","0.91","200","1.54"
"023160","태광","15330","-870","-5.37","2129","7.20","2199","6.97","20443","0.75","170","1.11"
"003240","태광산업","624000","5000","0.81",,,,,"4689721","0.13","1750","0.28"
"011280","태림포장","2445","-35","-1.41","73","33.49",,,"4924","0.50","50","2.04"
"323280","태성","10520","-30","-0.28",,,,,"1251","8.41","0","0.00"
"053620","태양","6990","0","0.00","918","7.61",,,"22439","0.31","380","5.44"
"004100","태양금속","2775","-435","-13.55","1","2775.00",,,"2714","1.02","10","0.36"
"004105","태양금속우","4475","-370","-7.64",,,,,,,"15","0.34"
"009410","태영건설","4620","0","0.00",,,,,,,"0","0.00"
"009415","태영건설우","7130","0","0.00",,,,,,,"0","0.00"
"044490","태웅","16330","360","2.25","1707","9.57","2113","7.73","25612","0.64","0","0.00"
"124560","태웅로직스","3370","35","1.05","743","4.54",,,"5269","0.64","70","2.08"
"001420","태원물산","4200","20","0.48",,,,,"3949","1.06","140","3.33"
"191420","테고사이언스","18980","-90","-0.47",,,,,"5803","3.27","0","0.00"
"073640","테라사이언스","654","0","0.00",,,,,"819","0.80","0","0.00"
"066700","테라젠이텍스","3930","55","1.42","819","4.80",,,"4240","0.93","0","0.00"
"095610","테스","20850","0","0.00","89","234.27",,,"17040","1.22","500","2.40"
"055490","테이팩스","20950","50","0.24","1708","12.27",,,"32047","0.65","300","1.43"
"064520","테크엘","3325","15","0.45","425","7.82",,,"4850","0.69","0","0.00"
"089030","테크윙","54500","4400","8.78",,,"2378","22.92","6069","8.98","130","0.24"
"054450","텔레칩스","18170","120","0.66","4375","4.15","1278","14.22","16679","1.09","200","1.10"
"078000","텔코웨어","10490","190","1.84","950","11.04",,,"20203","0.52","640","6.10"
"200230","텔콘RF제약","700","0","0.00","124","5.65",,,"901","0.78","0","0.00"
"214420","토니모리","10150","-130","-1.26","155","65.48","769","13.19","3964","2.56","0","0.00"
"393210","토마토시스템","9000","650","7.78","225","40.00",,,"1969","4.57","90","1.00"
"215480","토박스코리아","3165","15","0.48","267","11.85",,,"3724","0.85","0","0.00"
"051360","토비스","19550","-290","-1.46","757","25.83","2894","6.75","12449","1.57","160","0.82"
"045340","토탈소프트","5000","0","0.00","442","11.31",,,"2553","1.96","0","0.00"
"108230","톱텍","7090","-50","-0.70","1588","4.46",,,"10408","0.68","300","4.23"
"079970","투비소프트","188","0","0.00",,,,,"445","0.42","0","0.00"
"199800","툴젠","78900","3400","4.50",,,,,"3801","20.76","0","0.00"
"417790","트루엔","9420","60","0.64","1092","8.63","1388","6.79","8317","1.13","200","2.12"
"290090","트윔","8980","30","0.34","420","21.38",,,"9508","0.94","0","0.00"
"026150","특수건설","6780","-60","-0.88",,,,,"5902","1.15","0","0.00"
"322180","티라유텍","6700","-1760","-20.80",,,,,"909","7.37","0","0.00"
"117730","티로보틱스","10600","-100","-0.93",,,,,"1763","6.01","0","0.00"
"033830","티비씨","803","-4","-0.50","66","12.17",,,"1337","0.60","18","2.24"
"057680","티사이언티픽","1130","10","0.89",,,,,"1916","0.59","0","0.00"
"204610","티쓰리","1183","-4","-0.34","87","13.60",,,"1494","0.79","60","5.07"
"064760","티씨케이","114400","-700","-0.61","5246","21.81","7670","14.92","39252","2.91","1200","1.05"
"246710","티앤알바이오팹","6390","40","0.63",,,,,"1449","4.41","0","0.00"
"340570","티앤엘","63400","1300","2.09","3399","18.65","5933","10.69","16050","3.95","550","0.87"
"043220","티에스넥스젠","514","-5","-0.96",,,,,"447","1.15","0","0.00"
"277880","티에스아이","6570","80","1.23",,,,,"3920","1.68","0","0.00"
"131290","티에스이","45400","600","1.34","11","4127.27","2448","18.54","27453","1.65","0","0.00"
"019180","티에이치엔","3250","-90","-2.69","1579","2.06",,,"6196","0.52","60","1.85"
"425420","티에프이","24200","-150","-0.62","976","24.80",,,"6259","3.87","0","0.00"
"131100","티엔엔터테인먼트","1578","-52","-3.19",,,,,"2209","0.71","0","0.00"
"356860","티엘비","18950","290","1.55","257","73.74","1467","12.92","11281","1.68","200","1.06"
"062860","티엘아이","5800","0","0.00",,,,,"7576","0.77","0","0.00"
"363280","티와이홀딩스","3835","10","0.26",,,,,"18433","0.21","0","0.00"
"36328K","티와이홀딩스우","5380","-10","-0.19",,,,,,,"0","0.00"
"321550","티움바이오","6130","70","1.16",,,,,"2497","2.45","0","0.00"
"091810","티웨이항공","2645","5","0.19","506","5.23","480","5.51","748","3.54","0","0.00"
"004870","티웨이홀딩스","537","2","0.37","41","13.10",,,"1493","0.36","0","0.00"
"425040","티이엠씨","14000","200","1.45","1077","13.00","1422","9.85","8292","1.69","700","5.00"
"241790","티이엠씨씨엔에스","8750","-50","-0.57","1337","6.54",,,"10646","0.82","200","2.29"
"104480","티케이케미칼","1547","-3","-0.19",,,,,"10445","0.15","0","0.00"
"081150","티플랙스","2850","-10","-0.35",,,,,"6498","0.44","20","0.70"
"130740","티피씨글로벌","2075","0","0.00",,,,,"5354","0.39","0","0.00"
"084730","팅크웨어","12920","20","0.16","1293","9.99",,,"16221","0.80","0","0.00"
"440110","파두","18550","280","1.53",,,,,"3798","4.88","0","0.00"
"034230","파라다이스","12050","-100","-0.82","725","16.62","970","12.42","16278","0.74","100","0.83"
"033540","파라텍","1880","10","0.53",,,,,"2673","0.70","0","0.00"
"388870","파로스아이바이오","12030","80","0.67",,,,,"2194","5.48","0","0.00"
"043200","파루","594","6","1.02",,,,,"690","0.86","0","0.00"
"214450","파마리서치","145000","900","0.62","7571","19.15","10171","14.26","42459","3.42","950","0.66"
"208340","파멥신","2915","0","0.00",,,,,"549","5.31","0","0.00"
"005690","파미셀","5230","10","0.19","60","87.17",,,"1340","3.90","0","0.00"
"177830","파버나인","3400","-30","-0.87","12","283.33",,,"5925","0.57","70","2.06"
"037070","파세코","9460","420","4.65","39","242.56",,,"5156","1.83","150","1.59"
"150900","파수","5760","60","1.05","384","15.00",,,"3009","1.91","100","1.74"
"037030","파워넷","2645","-35","-1.31",,,,,"4546","0.58","0","0.00"
"047310","파워로직스","6310","-20","-0.32","472","13.37",,,"5357","1.18","0","0.00"
"368770","파이버프로","3635","-40","-1.09","88","41.31","99","36.65","983","3.70","20","0.55"
"170790","파이오링크","9230","50","0.54","1583","5.83","1908","4.84","12063","0.77","300","3.25"
"049120","파인디앤씨","1366","-22","-1.59",,,,,"850","1.61","0","0.00"
"038950","파인디지털","4275","-30","-0.70","268","15.95",,,"11524","0.37","50","1.17"
"441270","파인엠텍","8200","280","3.54","299","27.42","966","8.49","4077","2.01","0","0.00"
"106240","파인테크닉스","1193","-14","-1.16",,,,,"5748","0.21","0","0.00"
"131760","파인텍","862","0","0.00",,,,,"709","1.22","0","0.00"
"065690","파커스","1020","0","0.00",,,,,"4042","0.25","0","0.00"
"140860","파크시스템스","177300","16600","10.33","3553","49.90","6150","28.83","20734","8.55","400","0.23"
"091700","파트론","7400","-50","-0.67","539","13.73","771","9.60","8929","0.83","250","3.38"
"032800","판타지오","182","0","0.00",,,,,"301","0.60","0","0.00"
"318010","팜스빌","5820","-100","-1.69","423","13.76",,,"8247","0.71","100","1.72"
"036580","팜스코","2665","0","0.00",,,,,"6406","0.42","50","1.88"
"027710","팜스토리","1504","-2","-0.13","91","16.53",,,"1915","0.79","25","1.66"
"004720","팜젠사이언스","5360","160","3.08","352","15.23",,,"12707","0.42","0","0.00"
"225590","패션플랫폼","950","-4","-0.42","248","3.83",,,"2859","0.33","0","0.00"
"054300","팬스타엔터프라이즈","552","7","1.28","4","138.00",,,"793","0.70","0","0.00"
"068050","팬엔터테인먼트","2400","55","2.35","280","8.57",,,"2987","0.80","0","0.00"
"028670","팬오션","3840","165","4.49","458","8.38","689","5.57","8817","0.44","85","2.21"
"222110","팬젠","4235","-385","-8.33",,,,,"1177","3.60","0","0.00"
"271830","팸텍","2550","0","0.00","270","9.44",,,"2371","1.08","30","1.18"
"010820","퍼스텍","3210","-45","-1.38","96","33.44",,,"1283","2.50","0","0.00"
"016800","퍼시스","48250","1700","3.65","7470","6.46",,,"59291","0.81","1200","2.49"
"263750","펄어비스","44800","-950","-2.08","248","180.65","1497","29.93","11804","3.80","0","0.00"
"251970","펌텍코리아","47000","600","1.29","2206","21.31","3025","15.54","19205","2.45","380","0.81"
"001020","페이퍼코리아","741","8","1.09","161","4.60",,,"1659","0.45","0","0.00"
"168360","펨트론","5360","50","0.94","335","16.00",,,"1523","3.52","0","0.00"
"087010","펩트론","79100","-2700","-3.30",,,,,"1758","44.99","0","0.00"
"090080","평화산업","1111","-3","-0.27","66","16.83",,,"790","1.41","0","0.00"
"010770","평화홀딩스","2980","20","0.68","569","5.24",,,"7243","0.41","150","5.03"
"064800","포니링크","2850","30","1.06",,,,,"1913","1.49","0","0.00"
"119500","포메탈","3205","0","0.00","161","19.91",,,"4155","0.77","60","1.87"
"389140","포바이포","7400","-100","-1.33",,,,,"3731","1.98","0","0.00"
"105760","포스뱅크","8530","-60","-0.70","982","8.69",,,"5238","1.63","0","0.00"
"022100","포스코DX","31550","-600","-1.87","605","52.15",,,"3026","10.43","100","0.32"
